  PID  PPID STAT  %CPU %MEM     ELAPSED COMM
89280     1 Ss     0.0  0.0    15:59:31 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
89780     1 Ss     0.0  0.0    15:59:04 /usr/libexec/taskgated
91272     1 Ss     0.0  0.0    17:37:57 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
91578     1 S      0.0  0.0 01-14:44:28 /System/Library/PrivateFrameworks/CloudPhotoServices.framework/Versions/A/XPCServices/com.apple.CloudPhotosConfiguration.xpc/Contents/MacOS/com.apple.CloudPhotosConfiguration
93533     1 S      0.0  0.0    15:55:32 /System/Library/PrivateFrameworks/ContactsDonation.framework/Versions/A/Support/contactsdonationagent
93534     1 S      0.0  0.0    15:55:32 /System/Library/PrivateFrameworks/AvatarPersistence.framework/Support/avatarsd
93833     1 S      0.0  0.1    15:55:05 /Applications/OneDrive.app/Contents/MacOS/OneDrive
93887     1 Ss     0.0  0.0    15:55:02 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
94280  1449 S      0.0  0.0    01:24:50 /Applications/Manus.app/Contents/Resources/bin/sidecar
95427     1 S      0.0  0.0    17:32:11 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistant_service
95428     1 S      0.0  0.0    17:32:11 /System/Library/PrivateFrameworks/IntelligenceFlowRuntime.framework/Versions/A/intelligenceflowd
95429     1 Ss     0.0  0.0    17:32:11 /System/Library/ExtensionKit/Extensions/TGOnDeviceInferenceProviderService.appex/Contents/MacOS/TGOnDeviceInferenceProviderService
95695     1 S      0.0  0.5 01-01:54:18 /System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd
96096     1 S      0.0  0.0    07:25:13 /usr/libexec/remindd
98635     1 Ss     0.0  0.1 01-05:12:11 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
 1005  1002 Ss+    0.0  0.0 01-16:48:30 login
 1009  1005 S+     0.4  0.0 01-16:48:30 zsh (kiro-cli-term)
 1137  1009 Ss     0.0  0.0 01-16:48:27 /bin/zsh
 2653  1137 S+     1.0  0.6 01-16:47:39 claude
 3582  1002 Ss+    0.0  0.0 01-16:47:07 login
 3583  3582 S+     0.4  0.0 01-16:47:07 zsh (kiro-cli-term)
 3669  3583 Ss     0.0  0.0 01-16:47:06 /bin/zsh
 4724  3669 S+     7.1  0.6 01-16:46:57 grok
86756 86725 SNs+   7.5  0.6 01-07:04:37 /Users/acehack/.bun/install/global/node_modules/@anthropic-ai/claude-code-darwin-arm64/claude
79033 79031 Ss+    0.3  0.0    14:43:38 zsh (kiro-cli-term)
79041 79033 Ss+    0.0  0.0    14:43:38 /bin/zsh
82602 79031 Ss+    0.0  0.0    14:42:16 /bin/zsh
